Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,,-,,b'United States',,,,,,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,DHI,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,,,,,,,,,,,,,,,,,,,,,,,
2020,1,3,12,30,104,15.4,67,917,514,7,9.5,707,7,449,0.275,68.01,60.8,0.12,1018,0.9,97,1.8,,,,,,,,,,,,,,,,,,,,,,,
2020,1,3,13,0,164,15.9,69,902,497,3,9.4,469,0,386,0.274,65.37,61.65,0.12,1018,0.9,105,1.5,,,,,,,,,,,,,,,,,,,,,,,
2020,1,3,13,30,164,16.1,67,888,467,2,9.4,412,0,349,0.273,64.55,63.27,0.12,1018,0.9,119,1.3,,,,,,,,,,,,,,,,,,,,,,,
2020,1,3,14,0,100,16.2,65,863,422,7,9.3,633,7,361,0.273,63.73,65.61,0.12,1018,0.9,133,1.1,,,,,,,,,,,,,,,,,,,,,,,
2020,1,3,14,30,97,15.9,62,829,364,7,9.3,565,7,304,0.272,65.02,68.59,0.12,1019,0.9,159,0.9,,,,,,,,,,,,,,,,,,,,,,,
2020,1,3,15,0,89,15.6,57,778,296,7,10.5,484,7,237,0.272,71.71,72.13,0.12,1019,0.9,184,0.7,,,,,,,,,,,,,,,,,,,,,,,
2020,1,3,15,30,50,15.6,50,704,219,1,10.5,704,0,219,0.272,71.71,76.15,0.12,1019,0.9,184,0.7,,,,,,,,,,,,,,,,,,,,,,,
2020,1,3,16,0,40,13.4,40,593,138,0,9.5,593,0,138,0.272,77.39,80.55,0.12,1019,0.9,228,0.8,,,,,,,,,,,,,,,,,,,,,,,
2020,1,3,16,30,26,12.5,26,406,60,1,9.5,406,0,60,0.272,82.15,85.24,0.12,1020,0.9,227,0.8,,,,,,,,,,,,,,,,,,,,,,,
2020,1,3,17,0,0,11.7,0,0,0,7,8.7,0,7,0,0.273,81.68,89.91,0.12,1020,0.9,226,0.9,,,,,,,,,,,,,,,,,,,,,,,
2020,1,3,17,30,0,11.3,0,0,0,7,8.7,0,0,0,0.273,83.86,95.75,0.12,1020,0.9,213,0.9,,,,,,,,,,,,,,,,,,,,,,,
2020,1,3,18,0,0,11,0,0,0,3,8.7,0,0,0,0.273,85.96,101.22,0.12,1021,0.9,200,1,,,,,,,,,,,,,,,,,,,,,,,
2020,1,3,18,30,0,10.6,0,0,0,3,8.7,0,0,0,0.273,88.27,106.84,0.12,1021,0.9,191,1.2,,,,,,,,,,,,,,,,,,,,,,,
2020,1,3,19,0,0,10.2,0,0,0,3,8.9,0,0,0,0.273,91.41,112.57,0.12,1021,0.9,183,1.4,,,,,,,,,,,,,,,,,,,,,,,
2020,1,3,19,30,0,9.8,0,0,0,3,8.9,0,0,0,0.273,93.88,118.4,0.12,1021,0.9,183,1.6,,,,,,,,,,,,,,,,,,,,,,,
2020,1,3,20,0,0,9.4,0,0,0,3,9.2,0,0,0,0.273,98.72,124.28,0.12,1021,0.9,184,1.8,,,,,,,,,,,,,,,,,,,,,,,
2020,1,3,20,30,0,9.1,0,0,0,3,9.1,0,0,0,0.274,100,130.19,0.12,1021,1,189,1.8,,,,,,,,,,,,,,,,,,,,,,,
2020,1,3,21,0,0,8.8,0,0,0,3,8.8,0,0,0,0.274,100,136.1,0.12,1021,1,194,1.9,,,,,,,,,,,,,,,,,,,,,,,
2020,1,3,21,30,0,8.8,0,0,0,3,8.8,0,0,0,0.274,100,141.94,0.12,1022,1,201,1.9,,,,,,,,,,,,,,,,,,,,,,,
2020,1,3,22,0,0,8.7,0,0,0,4,8.7,0,0,0,0.274,100,147.66,0.12,1022,1.1,207,1.9,,,,,,,,,,,,,,,,,,,,,,,
2020,1,3,22,30,0,8.8,0,0,0,3,8.8,0,0,0,0.274,100,153.13,0.12,1022,1.2,211,1.9,,,,,,,,,,,,,,,,,,,,,,,
2020,1,3,23,0,0,8.9,0,0,0,7,8.9,0,0,0,0.274,100,158.12,0.12,1022,1.2,216,1.9,,,,,,,,,,,,,,,,,,,,,,,
2020,1,3,23,30,0,9,0,0,0,4,9,0,0,0,0.274,100,162.19,0.12,1022,1.4,217,1.9,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,0,0,0,9.2,0,0,0,3,9.2,0,0,0,0.274,100,164.58,0.12,1022,1.5,219,1.9,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,0,30,0,9.3,0,0,0,7,9.3,0,0,0,0.274,100,164.47,0.12,1022,1.7,218,2,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,1,0,0,9.4,0,0,0,1,9.4,0,0,0,0.275,100,161.91,0.12,1022,1.9,218,2.1,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,1,30,0,9.6,0,0,0,3,9.6,0,0,0,0.276,100,157.74,0.12,1022,2.1,218,2.1,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,2,0,0,9.9,0,0,0,8,9.9,0,0,0,0.278,100,152.7,0.12,1023,2.2,219,2.2,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,2,30,0,10.1,0,0,0,8,10.1,0,0,0,0.28,100,147.2,0.12,1023,2.2,227,2.2,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,3,0,0,10.3,0,0,0,7,10.3,0,0,0,0.283,100,141.47,0.12,1023,2.2,234,2.1,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,3,30,0,10.5,0,0,0,8,10.5,0,0,0,0.285,100,135.61,0.12,1023,2.1,247,2.2,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,4,0,0,10.8,0,0,0,7,10.7,0,0,0,0.286,99.6,129.71,0.12,1023,2,261,2.2,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,4,30,0,10.7,0,0,0,8,10.7,0,0,0,0.287,100,123.79,0.12,1023,1.9,272,2.2,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,5,0,0,10.7,0,0,0,0,10.5,0,0,0,0.288,98.4,117.91,0.12,1024,1.8,283,2.2,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,5,30,0,10.4,0,0,0,7,10.4,0,0,0,0.287,100,112.09,0.12,1024,1.6,291,2.2,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,6,0,0,10.1,0,0,0,8,9.9,0,0,0,0.287,98.62,106.36,0.12,1025,1.5,298,2.2,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,6,30,0,9.9,0,0,0,0,9.9,0,0,0,0.286,99.94,100.74,0.12,1025,1.3,303,2.2,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,7,0,0,9.6,0,0,0,1,9.3,0,0,0,0.286,98.07,95.28,0.12,1026,1.2,308,2.2,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,7,30,0,10,0,0,0,1,9.3,0,0,0,0.285,95.48,89.52,0.12,1026,1.1,314,2.2,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,8,0,18,10.4,29,390,65,3,9.4,0,7,18,0.285,93.8,84.82,0.12,1026,1,319,2.3,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,8,30,44,10.8,44,580,143,0,9.5,580,0,143,0.285,91.43,80.13,0.12,1027,0.9,325,2.4,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,9,0,51,11.1,51,713,226,0,9.2,713,0,226,0.285,88.22,75.75,0.12,1027,0.9,331,2.5,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,9,30,81,11.6,58,789,305,3,9.2,0,0,81,0.285,85.35,71.77,0.12,1027,0.8,335,2.2,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,10,0,67,12,67,820,371,0,8.7,820,0,371,0.285,80.05,68.26,0.12,1027,0.8,339,2,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,10,30,153,12.6,71,855,427,3,8.7,13,0,158,0.284,76.96,65.32,0.12,1027,0.8,337,1.9,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,11,0,109,13.1,71,884,472,3,8.2,0,0,109,0.284,72.1,63.03,0.12,1026,0.8,335,1.7,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,11,30,73,13.5,73,898,502,0,8.2,898,0,502,0.284,70.25,61.46,0.12,1026,0.8,328,1.7,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,12,0,73,13.9,73,908,517,0,8,908,0,517,0.285,67.64,60.67,0.12,1026,0.8,320,1.7,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,12,30,73,14,73,907,517,0,8,907,0,517,0.285,67.14,60.7,0.12,1025,0.8,318,1.8,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,13,0,189,14.2,72,900,501,2,7.9,347,0,355,0.285,66.01,61.53,0.12,1025,0.8,315,1.9,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,13,30,139,14.1,70,885,470,7,7.9,528,0,378,0.286,66.43,63.14,0.12,1025,0.8,315,1.9,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,14,0,159,14.1,67,866,426,7,7.9,339,0,300,0.286,66.15,65.48,0.12,1025,0.8,315,1.9,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,14,30,83,13.8,63,832,368,7,7.9,642,7,319,0.287,67.45,68.45,0.12,1025,0.8,314,1.9,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,15,0,96,13.6,57,778,298,7,8,437,0,232,0.287,68.97,71.99,0.12,1025,0.9,313,1.8,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,15,30,52,13.6,51,705,221,7,8,602,7,198,0.287,68.97,76,0.12,1025,0.9,313,1.8,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,16,0,56,11.5,41,590,140,3,8.4,261,7,100,0.288,81.49,80.4,0.12,1026,0.9,308,1.7,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,16,30,30,10.7,27,401,61,4,8.4,64,7,36,0.289,85.92,85.1,0.12,1026,0.9,308,1.8,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,17,0,0,9.8,0,0,0,7,7.8,0,7,0,0.29,87.59,89.78,0.12,1026,0.9,308,2,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,17,30,0,9.5,0,0,0,3,7.8,0,0,0,0.291,89.36,95.6,0.12,1026,1,307,2.1,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,18,0,0,9.1,0,0,0,3,8.1,0,0,0,0.291,93.3,101.07,0.12,1026,1,307,2.2,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,18,30,0,8.9,0,0,0,7,8.1,0,0,0,0.292,94.57,106.69,0.12,1026,1,306,2.2,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,19,0,0,8.6,0,0,0,7,8.3,0,0,0,0.293,98.07,112.43,0.12,1026,1,306,2.3,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,19,30,0,8.4,0,0,0,3,8.3,0,0,0,0.294,99.5,118.25,0.12,1027,1.1,305,2.4,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,20,0,0,8.3,0,0,0,7,8.3,0,0,0,0.295,100,124.14,0.12,1027,1.1,305,2.4,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,20,30,0,8.1,0,0,0,2,8.1,0,0,0,0.295,100,130.05,0.12,1027,1.1,305,2.5,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,21,0,0,8,0,0,0,3,8,0,0,0,0.295,100,135.95,0.12,1027,1.1,305,2.6,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,21,30,0,7.8,0,0,0,3,7.8,0,0,0,0.295,100,141.8,0.12,1027,1.1,305,2.6,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,22,0,0,7.6,0,0,0,1,7.6,0,0,0,0.295,100,147.51,0.12,1028,1.1,305,2.6,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,22,30,0,7.6,0,0,0,8,7.6,0,0,0,0.294,100,152.98,0.12,1028,1,303,2.6,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,23,0,0,7.6,0,0,0,4,7.6,0,0,0,0.294,100,157.97,0.12,1028,1,302,2.7,,,,,,,,,,,,,,,,,,,,,,,
2020,1,4,23,30,0,7.7,0,0,0,4,7.7,0,0,0,0.295,100,162.04,0.12,1028,0.9,302,2.8,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,0,0,0,7.9,0,0,0,4,7.9,0,0,0,0.296,100,164.45,0.12,1028,0.9,302,2.9,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,0,30,0,7.7,0,0,0,4,7.7,0,0,0,0.3,100,164.38,0.12,1028,0.8,304,2.9,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,1,0,0,7.5,0,0,0,7,7.5,0,0,0,0.303,100,161.87,0.12,1028,0.7,306,2.9,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,1,30,0,7.2,0,0,0,8,7.2,0,0,0,0.307,100,157.73,0.12,1028,0.7,308,2.9,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,2,0,0,7,0,0,0,1,7,0,0,0,0.311,100,152.71,0.12,1028,0.6,311,2.9,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,2,30,0,6.8,0,0,0,1,6.8,0,0,0,0.314,100,147.23,0.12,1028,0.7,313,2.9,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,3,0,0,6.6,0,0,0,0,6.6,0,0,0,0.317,100,141.5,0.12,1028,0.7,315,2.8,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,3,30,0,6.5,0,0,0,1,6.5,0,0,0,0.316,100,135.65,0.12,1028,0.8,317,2.8,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,4,0,0,6.4,0,0,0,0,6.4,0,0,0,0.315,100,129.74,0.12,1029,0.8,319,2.8,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,4,30,0,6.4,0,0,0,1,6.4,0,0,0,0.313,100,123.83,0.12,1029,0.8,320,2.7,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,5,0,0,6.3,0,0,0,1,6.3,0,0,0,0.311,100,117.94,0.12,1029,0.9,320,2.7,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,5,30,0,6.3,0,0,0,0,6.3,0,0,0,0.309,100,112.12,0.12,1030,0.9,320,2.7,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,6,0,0,6.3,0,0,0,1,6.3,0,0,0,0.307,100,106.38,0.12,1030,1,320,2.7,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,6,30,0,6.3,0,0,0,1,6.3,0,0,0,0.305,100,100.76,0.12,1030,1,319,2.6,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,7,0,0,6.3,0,0,0,1,6.3,0,0,0,0.302,100,95.3,0.12,1030,1.1,319,2.6,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,7,30,0,7.5,0,0,0,1,6.9,0,0,0,0.302,95.69,89.52,0.12,1031,1.1,317,2.6,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,8,0,27,8.6,27,437,66,1,7.3,437,0,66,0.301,91.79,84.81,0.12,1031,1.1,316,2.6,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,8,30,40,9.6,40,612,145,0,7.4,612,0,145,0.301,85.9,80.12,0.12,1032,1.1,314,2.8,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,9,0,48,10.6,48,720,225,0,7.6,720,0,225,0.301,81.46,75.73,0.12,1032,1.1,313,3.1,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,9,30,54,11.5,54,789,301,0,7.6,789,0,301,0.302,76.74,71.73,0.12,1032,1.1,314,3.2,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,10,0,62,12.4,62,819,366,0,7.3,819,0,366,0.302,70.98,68.21,0.12,1032,1.2,315,3.4,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,10,30,65,12.9,65,852,422,0,7.3,852,0,422,0.302,68.7,65.26,0.12,1032,1.2,314,3.3,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,11,0,69,13.4,69,872,465,0,7.2,872,0,465,0.303,65.98,62.95,0.12,1032,1.2,313,3.3,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,11,30,70,13.7,70,886,495,0,7.2,886,0,495,0.303,64.64,61.37,0.12,1031,1.2,311,3.3,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,12,0,72,14,72,886,507,0,7.2,886,0,507,0.304,63.59,60.57,0.12,1031,1.3,310,3.3,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,12,30,72,14.2,72,886,507,0,7.2,886,0,507,0.304,62.77,60.58,0.12,1031,1.3,309,3.1,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,13,0,73,14.3,73,874,491,0,7.4,874,0,491,0.305,63.07,61.4,0.12,1030,1.3,308,3,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,13,30,71,14.3,71,856,459,0,7.4,856,0,459,0.305,63.07,63.01,0.12,1030,1.4,308,2.9,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,14,0,69,14.3,69,828,415,0,7.5,828,0,415,0.305,63.83,65.34,0.12,1030,1.4,309,2.9,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,14,30,65,14,65,793,359,0,7.5,793,0,359,0.306,65.07,68.31,0.12,1030,1.4,310,2.7,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,15,0,61,13.7,61,743,293,0,8,743,0,293,0.307,68.44,71.84,0.12,1030,1.3,311,2.5,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,15,30,54,13.7,54,669,217,0,8,669,0,217,0.307,68.44,75.85,0.12,1030,1.3,311,2.5,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,16,0,43,11.6,43,557,137,0,8.7,557,0,137,0.309,82.2,80.25,0.12,1030,1.3,310,1.8,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,16,30,28,10.6,28,370,61,0,8.7,370,0,61,0.31,87.82,84.95,0.12,1030,1.3,312,1.9,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,17,0,0,9.7,0,0,0,0,8.3,0,0,0,0.311,91.26,89.65,0.12,1030,1.2,313,1.9,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,17,30,0,9.3,0,0,0,0,8.3,0,0,0,0.311,93.73,95.45,0.12,1030,1.2,315,2,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,18,0,0,9,0,0,0,0,8.6,0,0,0,0.311,97.5,100.92,0.12,1030,1.2,317,2.1,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,18,30,0,8.7,0,0,0,0,8.6,0,0,0,0.311,99.49,106.54,0.12,1030,1.1,320,2.2,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,19,0,0,8.5,0,0,0,0,8.5,0,0,0,0.312,100,112.28,0.12,1031,1.1,322,2.3,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,19,30,0,8.2,0,0,0,0,8.2,0,0,0,0.312,100,118.11,0.12,1031,1.1,326,2.4,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,20,0,0,8,0,0,0,0,8,0,0,0,0.313,100,123.99,0.12,1031,1.1,330,2.4,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,20,30,0,7.9,0,0,0,0,7.9,0,0,0,0.312,100,129.9,0.12,1031,1.1,334,2.4,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,21,0,0,7.7,0,0,0,0,7.7,0,0,0,0.312,100,135.81,0.12,1031,1.1,338,2.5,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,21,30,0,7.5,0,0,0,0,7.5,0,0,0,0.311,100,141.65,0.12,1031,1.1,343,2.4,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,22,0,0,7.3,0,0,0,0,7.3,0,0,0,0.31,100,147.37,0.12,1030,1.1,349,2.4,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,22,30,0,7.2,0,0,0,0,7.2,0,0,0,0.309,100,152.83,0.12,1030,1.1,353,2.4,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,23,0,0,7,0,0,0,0,7,0,0,0,0.308,100,157.81,0.12,1030,1.1,357,2.4,,,,,,,,,,,,,,,,,,,,,,,
2020,1,5,23,30,0,6.9,0,0,0,0,6.9,0,0,0,0.307,100,161.9,0.12,1030,1.1,179,2.4,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,0,0,0,6.8,0,0,0,0,6.8,0,0,0,0.306,100,164.32,0.12,1029,1.1,2,2.4,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,0,30,0,6.6,0,0,0,1,6.6,0,0,0,0.304,100,164.29,0.12,1029,1.1,2,2.4,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,1,0,0,6.5,0,0,0,0,6.5,0,0,0,0.303,100,161.82,0.12,1029,1.1,2,2.3,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,1,30,0,6.2,0,0,0,0,6.2,0,0,0,0.301,100,157.71,0.12,1029,1.1,2,2.2,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,2,0,0,6,0,0,0,0,6,0,0,0,0.3,100,152.71,0.12,1030,1.1,1,2.1,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,2,30,0,5.8,0,0,0,0,5.8,0,0,0,0.299,100,147.24,0.12,1030,1.1,1,2.1,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,3,0,0,5.6,0,0,0,0,5.6,0,0,0,0.298,100,141.52,0.12,1029,1.1,1,2,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,3,30,0,5.5,0,0,0,0,5.5,0,0,0,0.298,100,135.67,0.12,1029,1.1,3,1.9,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,4,0,0,5.4,0,0,0,0,4.9,0,0,0,0.298,96.72,129.77,0.12,1029,1.1,4,1.8,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,4,30,0,5.3,0,0,0,0,4.9,0,0,0,0.299,97.39,123.85,0.12,1029,1.1,7,1.8,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,5,0,0,5.2,0,0,0,1,4.3,0,0,0,0.299,93.67,117.97,0.12,1029,1.1,9,1.7,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,5,30,0,5.2,0,0,0,1,4.3,0,0,0,0.299,93.67,112.14,0.12,1029,1.1,8,1.6,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,6,0,0,5.1,0,0,0,1,3.6,0,0,0,0.299,89.99,106.4,0.12,1029,1.1,8,1.5,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,6,30,0,5.1,0,0,0,1,3.6,0,0,0,0.299,89.99,100.78,0.12,1029,1.1,9,1.5,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,7,0,0,5.2,0,0,0,1,3.1,0,0,0,0.299,86.47,95.3,0.12,1029,1.1,9,1.4,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,7,30,0,6.2,0,0,0,0,3.1,0,0,0,0.298,80.7,89.52,0.12,1029,1.2,13,1.3,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,8,0,25,7.1,25,463,67,0,3.8,463,0,67,0.298,79.68,84.8,0.12,1030,1.2,17,1.1,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,8,30,36,8.1,36,631,145,0,3.8,631,0,145,0.298,74.44,80.1,0.12,1030,1.2,21,1.1,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,9,0,44,9,44,733,225,0,3.5,733,0,225,0.297,68.23,75.7,0.12,1030,1.2,24,1,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,9,30,50,10.2,50,800,301,0,3.5,800,0,301,0.297,62.97,71.69,0.12,1030,1.2,16,1.1,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,10,0,56,11.3,56,840,368,0,3.4,840,0,368,0.297,58.47,68.16,0.12,1030,1.2,8,1.3,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,10,30,59,12.1,59,872,425,0,3.4,872,0,425,0.297,55.41,65.19,0.12,1029,1.2,5,1.3,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,11,0,62,12.9,62,892,468,0,4.2,892,0,468,0.297,55.33,62.87,0.12,1029,1.2,3,1.3,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,11,30,63,13.3,63,902,496,0,4.1,902,0,496,0.296,53.85,61.27,0.12,1028,1.3,3,1.2,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,12,0,64,13.7,64,907,511,0,4.8,907,0,511,0.296,54.78,60.46,0.12,1028,1.3,3,1,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,12,30,64,14,64,907,511,0,4.8,907,0,511,0.296,53.72,60.46,0.12,1028,1.3,180,1.1,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,13,0,62,14.3,62,903,497,0,5.2,903,0,497,0.296,54.26,61.27,0.12,1027,1.3,357,1.1,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,13,30,61,14.4,61,890,467,0,5.2,890,0,467,0.296,53.92,62.87,0.12,1027,1.3,354,1.2,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,14,0,59,14.4,59,868,423,0,5.7,868,0,423,0.296,55.72,65.19,0.12,1027,1.3,351,1.2,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,14,30,56,14.2,56,836,367,0,5.6,836,0,367,0.297,56.39,68.16,0.12,1026,1.3,351,1.2,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,15,0,52,14,52,793,301,0,6.7,793,0,301,0.297,61.45,71.69,0.12,1026,1.2,350,1.1,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,15,30,46,14,46,725,225,0,6.7,725,0,225,0.297,61.45,75.7,0.12,1026,1.2,350,1.1,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,16,0,38,12.1,38,621,145,0,7.2,621,0,145,0.296,72.08,80.1,0.12,1026,1.2,348,1,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,16,30,25,11.6,25,451,66,0,7.2,451,0,66,0.296,74.49,84.8,0.12,1026,1.2,347,1,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,17,0,0,11,0,0,0,0,6.2,0,0,0,0.296,72.41,89.52,0.12,1026,1.2,347,1.1,,,,,,,,,,,,,,,,,,,,,,,
2020,1,6,17,30,0,10.7,0,0,0,0,6.2,0,0,0,0.295,73.87,95.3,0.12,1026,1.2,348,1.1,,,,,,,,,,,,,,,,,,,,,,,
